"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_26626","NC_022518",98.462,3.11e-59,230,130,128.0006,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_32746","NC_022518",96.992,1.71e-57,224,133,128.99936,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_32746","NC_022518",96.992,1.71e-57,224,133,128.99936,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9285","NC_022518",96.296,5.46e-57,222,135,129.9996,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9285","NC_022518",96.296,5.46e-57,222,135,129.9996,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9285","NC_022518",95.556,2.54e-55,217,135,129.0006,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9285","NC_022518",95.556,2.54e-55,217,135,129.0006,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15604","NC_022518",96.094,4.06e-53,209,128,123.00032,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15604","NC_022518",96.094,4.06e-53,209,128,123.00032,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_61348","NC_022518",96.721,2.25e-51,204,122,117.99962,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_61348","NC_022518",96.721,2.25e-51,204,122,117.99962,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15604","NC_022518",95.312,1.89e-51,204,128,121.99936,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_15604","NC_022518",95.312,1.89e-51,204,128,121.99936,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8753","NC_022518",96.721,1.74e-51,204,122,117.99962,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8753","NC_022518",96.721,1.74e-51,204,122,117.99962,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES03RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_7691","NC_022518",96.667,2.89e-50,200,120,116.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES03RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_7691","NC_022518",96.667,2.89e-50,200,120,116.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_3085","NC_022518",96.667,2.77e-50,200,120,116.0004,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_3085","NC_022518",96.667,2.77e-50,200,120,116.0004,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_61348","NC_022518",95.902,1.05e-49,198,122,117.00044,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES03RB_L6.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_61348","NC_022518",95.902,1.05e-49,198,122,117.00044,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4952","NC_022518",96.639,7.93e-50,198,119,115.00041,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4952","NC_022518",96.639,7.93e-50,198,119,115.00041,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8753","NC_022518",95.902,8.1e-50,198,122,117.00044,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT07RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8753","NC_022518",95.902,8.1e-50,198,122,117.00044,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65135","NC_022518",95.798,4.83e-48,193,119,113.99962,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65135","NC_022518",95.798,4.83e-48,193,119,113.99962,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65136","NC_022518",95.798,4.83e-48,193,119,113.99962,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65136","NC_022518",95.798,4.83e-48,193,119,113.99962,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4952","NC_022518",95.798,3.69e-48,193,119,113.99962,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4952","NC_022518",95.798,3.69e-48,193,119,113.99962,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_58999","NC_022518",97.321,1.75e-47,191,112,108.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_58999","NC_022518",97.321,1.75e-47,191,112,108.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_58999","NC_022518",97.321,1.75e-47,191,112,108.99952,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES05RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_58999","NC_022518",97.321,1.75e-47,191,112,108.99952,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_13935","NC_022518",95.455,4.11e-43,176,110,105.0005,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_13935","NC_022518",95.455,4.11e-43,176,110,105.0005,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_13935","NC_022518",95.455,4.11e-43,176,110,105.0005,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_13935","NC_022518",95.455,4.11e-43,176,110,105.0005,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_51166","NC_022518",98.925,2.38e-40,167,93,92.00025,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_51166","NC_022518",98.925,2.38e-40,167,93,92.00025,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_51166","NC_022518",98.925,2.38e-40,167,93,92.00025,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_51166","NC_022518",98.925,2.38e-40,167,93,92.00025,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT06RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7544","NC_022518",97.436,1.28e-30,134,78,76.00008,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT06RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7544","NC_022518",97.436,1.28e-30,134,78,76.00008,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT06RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7544","NC_022518",97.436,1.28e-30,134,78,76.00008,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT06RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_7544","NC_022518",97.436,1.28e-30,134,78,76.00008,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_21248","NC_022518",100,3.32e-25,115,62,62,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_21248","NC_022518",100,3.32e-25,115,62,62,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"HT04RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_21248","NC_022518",100,3.32e-25,115,62,62,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Medium"
"HT04RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_21248","NC_022518",100,3.32e-25,115,62,62,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Medium"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65135","NC_022518",94.958,2.25e-46,187,119,113.00002,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65135","NC_022518",94.958,2.25e-46,187,119,113.00002,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65136","NC_022518",94.958,2.25e-46,187,119,113.00002,"Human endogenous retrovirus K","Breast cancer; Prostate cancer","Endogenous retroviral activation; Immune modulation","Emerging Strong","2_Strong","Low"
"ES02RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_65136","NC_022518",94.958,2.25e-46,187,119,113.00002,"Mouse mammary tumor virus-like","Breast cancer (experimental model)","Retroviral integration; Hormone receptor modulation","Experimental Strong","2_Strong","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_11437","NC_006273",100,1.31e-73,278,150,150,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63337","NC_006273",100,4.66e-73,276,149,149,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8932","NC_006273",100,4.66e-73,276,149,149,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34131","NC_006273",100,4.66e-73,276,149,149,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_36547","NC_006273",100,4.66e-73,276,149,149,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3214","NC_001702",100,1.66e-72,274,148,148,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_4274","NC_001702",100,1.66e-72,274,148,148,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36457","NC_001702",100,1.66e-72,274,148,148,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_11438","NC_006273",99.333,6.08e-72,272,150,148.9995,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34130","NC_006273",100,6.03e-72,272,147,147,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63336","NC_006273",99.329,2.17e-71,270,149,148.00021,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63338","NC_006273",99.329,2.17e-71,270,149,148.00021,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8930","NC_006273",99.329,2.17e-71,270,149,148.00021,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34128","NC_006273",99.329,2.17e-71,270,149,148.00021,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34132","NC_006273",99.329,2.17e-71,270,149,148.00021,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3215","NC_001702",99.324,7.74e-71,268,148,146.99952,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36456","NC_001702",99.324,7.74e-71,268,148,146.99952,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8931","NC_006273",100,7.55e-71,268,145,145,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_80140","NC_001702",98.667,2.83e-70,267,150,148.0005,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34129","NC_006273",98.658,1.01e-69,265,149,147.00042,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34133","NC_006273",98.658,1.01e-69,265,149,147.00042,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34134","NC_006273",98.658,1.01e-69,265,149,147.00042,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34135","NC_006273",98.658,1.01e-69,265,149,147.00042,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34137","NC_006273",98.658,1.01e-69,265,149,147.00042,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_3216","NC_001702",98.649,3.6e-69,263,148,146.00052,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_36455","NC_001702",98.649,3.6e-69,263,148,146.00052,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES03RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_46496","NC_001702",98.649,3.6e-69,263,148,146.00052,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_79036","NC_001702",98,1.32e-68,261,150,147,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_80139","NC_001702",98,1.32e-68,261,150,147,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_80141","NC_001702",98,1.32e-68,261,150,147,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_11439","NC_006273",98,1.32e-68,261,150,147,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_81916","NC_006273",98.026,1.31e-68,261,152,148.99952,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63901","NC_001702",97.987,4.7e-68,259,149,146.00063,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63903","NC_001702",97.315,2.18e-66,254,149,144.99935,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_20511","NC_006273",97.333,2.2e-66,254,150,145.9995,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_81915","NC_006273",97.351,2.17e-66,254,151,147.00001,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_8933","NC_006273",97.315,2.18e-66,254,149,144.99935,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_56606","NC_001702",97.297,7.79e-66,252,148,143.99956,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_4883","NC_001702",97.297,7.79e-66,252,148,143.99956,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_63857","NC_001702",96.667,2.85e-65,250,150,145.0005,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES05RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_34136","NC_006273",97.279,2.83e-65,250,147,143.00013,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_1_classified_virus_90pct_coverage_filtered_hits","contig_63902","NC_001702",96.644,1.02e-64,248,149,143.99956,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"ES01RB.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_85074","NC_001501",96.644,1.02e-64,248,149,143.99956,"Varicella-zoster virus","Possible lymphoma; Indirect cancer effects","Latent infection; Immune suppression; Chronic inflammation","Emerging","3_Potential","Low"
"HT06RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_9693","NC_001702",98.571,9.42e-65,248,140,137.9994,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
"HT06RT.unmapped_2_classified_virus_90pct_coverage_filtered_hits","contig_14447","NC_001702",96.644,1.02e-64,248,149,143.99956,"Human cytomegalovirus (HCMV)","Possible glioblastoma; Prostate cancer (emerging)","Immune modulation; Chronic infection; Oncogene activation","Emerging","3_Potential","Low"
