"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"CPCT02030478T_vs_bact_coverage_filtered_hits","k127_15623","NZ_MLZF01000029",79.894,7.14e-104,381,567,452.99898,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_FLBI01000046",82.418,7.73e-104,381,455,375.0019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_FLBN01000099",82.418,7.73e-104,381,455,375.0019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_FLCN01000004",82.418,7.73e-104,381,455,375.0019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_6274","NZ_FLBI01000046",83.529,7.28e-104,381,425,354.99825,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_6274","NZ_FLBN01000099",83.529,7.28e-104,381,425,354.99825,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02120024T_vs_bact_coverage_filtered_hits","k127_6274","NZ_FLCN01000004",83.529,7.28e-104,381,425,354.99825,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLRI01000021",82.648,6.77e-104,381,438,361.99824,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLRO01000021",82.648,6.77e-104,381,438,361.99824,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLXR01000021",82.648,6.77e-104,381,438,361.99824,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLRG01000021",82.648,6.77e-104,381,438,361.99824,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLYG01000019",82.648,6.77e-104,381,438,361.99824,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLRJ01000019",82.648,6.77e-104,381,438,361.99824,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLSM01000018",82.648,6.77e-104,381,438,361.99824,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLSQ01000022",82.648,6.77e-104,381,438,361.99824,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLXY01000024",82.648,6.77e-104,381,438,361.99824,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLXS01000025",82.648,6.77e-104,381,438,361.99824,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLUD01000021",82.648,6.77e-104,381,438,361.99824,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLRC01000027",82.648,6.77e-104,381,438,361.99824,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLYZ01000021",82.648,6.77e-104,381,438,361.99824,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLSP01000022",82.648,6.77e-104,381,438,361.99824,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLSH01000020",82.648,6.77e-104,381,438,361.99824,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLYY01000023",82.648,6.77e-104,381,438,361.99824,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLYC01000020",82.648,6.77e-104,381,438,361.99824,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_MLXZ01000020",82.648,6.77e-104,381,438,361.99824,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"HT07RT_vs_bact_coverage_filtered_hits","k127_2945","NZ_JBGJJV010000032",82.609,6.77e-104,381,437,361.00133,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02080073T_vs_bact_coverage_filtered_hits","k127_9960","NZ_FLBI01000046",80.754,2.67e-103,379,504,407.00016,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLWB01000035",79.181,2.78e-103,379,586,464.00066,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02080095T_vs_bact_coverage_filtered_hits","k127_6307","NZ_MLZF01000029",79.181,2.78e-103,379,586,464.00066,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_12137","NZ_MLRZ01000037",80.497,8.71e-103,377,523,420.99931,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_12137","NZ_MLWB01000035",80.497,8.71e-103,377,523,420.99931,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_12137","NZ_MLZF01000029",80.497,8.71e-103,377,523,420.99931,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLRI01000021",75.347,2.43e-102,377,864,650.99808,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLRO01000021",75.347,2.43e-102,377,864,650.99808,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLXR01000021",75.347,2.43e-102,377,864,650.99808,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLRG01000021",75.347,2.43e-102,377,864,650.99808,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLYG01000019",75.347,2.43e-102,377,864,650.99808,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLRJ01000019",75.347,2.43e-102,377,864,650.99808,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLSM01000018",75.347,2.43e-102,377,864,650.99808,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLSQ01000022",75.347,2.43e-102,377,864,650.99808,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLXY01000024",75.347,2.43e-102,377,864,650.99808,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLXS01000025",75.347,2.43e-102,377,864,650.99808,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLUD01000021",75.347,2.43e-102,377,864,650.99808,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLRC01000027",75.347,2.43e-102,377,864,650.99808,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLYZ01000021",75.347,2.43e-102,377,864,650.99808,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLSP01000022",75.347,2.43e-102,377,864,650.99808,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLSH01000020",75.347,2.43e-102,377,864,650.99808,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLYY01000023",75.347,2.43e-102,377,864,650.99808,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLYC01000020",75.347,2.43e-102,377,864,650.99808,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02160008T_vs_bact_coverage_filtered_hits","k127_5834","NZ_MLXZ01000020",75.347,2.43e-102,377,864,650.99808,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLRI01000021",75.29,2e-102,377,862,648.9998,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLRO01000021",75.29,2e-102,377,862,648.9998,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLXR01000021",75.29,2e-102,377,862,648.9998,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLRG01000021",75.29,2e-102,377,862,648.9998,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLYG01000019",75.29,2e-102,377,862,648.9998,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLRJ01000019",75.29,2e-102,377,862,648.9998,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLSM01000018",75.29,2e-102,377,862,648.9998,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLSQ01000022",75.29,2e-102,377,862,648.9998,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLXY01000024",75.29,2e-102,377,862,648.9998,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLXS01000025",75.29,2e-102,377,862,648.9998,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLUD01000021",75.29,2e-102,377,862,648.9998,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLRC01000027",75.29,2e-102,377,862,648.9998,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLYZ01000021",75.29,2e-102,377,862,648.9998,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLSP01000022",75.29,2e-102,377,862,648.9998,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLSH01000020",75.29,2e-102,377,862,648.9998,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLYY01000023",75.29,2e-102,377,862,648.9998,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLYC01000020",75.29,2e-102,377,862,648.9998,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02230036T_vs_bact_coverage_filtered_hits","k127_15427","NZ_MLXZ01000020",75.29,2e-102,377,862,648.9998,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_FLBI01000046",79.249,4.01e-102,375,559,443.00191,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_FLBN01000099",79.249,4.01e-102,375,559,443.00191,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLRI01000021",79.249,4.01e-102,375,559,443.00191,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_FLCN01000004",79.249,4.01e-102,375,559,443.00191,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLRZ01000037",79.249,4.01e-102,375,559,443.00191,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLRO01000021",79.249,4.01e-102,375,559,443.00191,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLXR01000021",79.249,4.01e-102,375,559,443.00191,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLRG01000021",79.249,4.01e-102,375,559,443.00191,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLYG01000019",79.249,4.01e-102,375,559,443.00191,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLRJ01000019",79.249,4.01e-102,375,559,443.00191,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLSM01000018",79.249,4.01e-102,375,559,443.00191,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLSQ01000022",79.249,4.01e-102,375,559,443.00191,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLXY01000024",79.249,4.01e-102,375,559,443.00191,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLXS01000025",79.249,4.01e-102,375,559,443.00191,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLWB01000035",79.249,4.01e-102,375,559,443.00191,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLUD01000021",79.249,4.01e-102,375,559,443.00191,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLRC01000027",79.249,4.01e-102,375,559,443.00191,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLYZ01000021",79.249,4.01e-102,375,559,443.00191,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLSP01000022",79.249,4.01e-102,375,559,443.00191,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLZF01000029",79.249,4.01e-102,375,559,443.00191,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLSH01000020",79.249,4.01e-102,375,559,443.00191,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLYY01000023",79.249,4.01e-102,375,559,443.00191,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLYC01000020",79.249,4.01e-102,375,559,443.00191,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_MLXZ01000020",79.249,4.01e-102,375,559,443.00191,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02020539T_vs_bact_coverage_filtered_hits","k127_5899","NZ_JBGJJV010000032",79.249,4.01e-102,375,559,443.00191,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLRI01000021",82.287,6.17e-102,375,446,367.00002,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLRO01000021",82.287,6.17e-102,375,446,367.00002,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLXR01000021",82.287,6.17e-102,375,446,367.00002,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLRG01000021",82.287,6.17e-102,375,446,367.00002,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLYG01000019",82.287,6.17e-102,375,446,367.00002,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLRJ01000019",82.287,6.17e-102,375,446,367.00002,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLSM01000018",82.287,6.17e-102,375,446,367.00002,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLSQ01000022",82.287,6.17e-102,375,446,367.00002,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLXY01000024",82.287,6.17e-102,375,446,367.00002,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLXS01000025",82.287,6.17e-102,375,446,367.00002,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLUD01000021",82.287,6.17e-102,375,446,367.00002,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"CPCT02030218TII_vs_bact_coverage_filtered_hits","k127_16573","NZ_MLRC01000027",82.287,6.17e-102,375,446,367.00002,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
