"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_FLCN01000004",94.667,5.12e-60,233,150,142.0005,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLRZ01000037",94.667,5.12e-60,233,150,142.0005,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLRO01000021",94.667,5.12e-60,233,150,142.0005,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLXR01000021",94.667,5.12e-60,233,150,142.0005,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLRG01000021",94.667,5.12e-60,233,150,142.0005,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLYG01000019",94.667,5.12e-60,233,150,142.0005,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLRJ01000019",94.667,5.12e-60,233,150,142.0005,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLSM01000018",94.667,5.12e-60,233,150,142.0005,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLSQ01000022",94.667,5.12e-60,233,150,142.0005,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLXY01000024",94.667,5.12e-60,233,150,142.0005,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLXS01000025",94.667,5.12e-60,233,150,142.0005,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLWB01000035",94.667,5.12e-60,233,150,142.0005,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLUD01000021",94.667,5.12e-60,233,150,142.0005,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLRC01000027",94.667,5.12e-60,233,150,142.0005,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLYZ01000021",94.667,5.12e-60,233,150,142.0005,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLSP01000022",94.667,5.12e-60,233,150,142.0005,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLZF01000029",94.667,5.12e-60,233,150,142.0005,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLSH01000020",94.667,5.12e-60,233,150,142.0005,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLYY01000023",94.667,5.12e-60,233,150,142.0005,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLYC01000020",94.667,5.12e-60,233,150,142.0005,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_MLXZ01000020",94.667,5.12e-60,233,150,142.0005,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_JBGJJV010000032",94.667,5.12e-60,233,150,142.0005,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_20931","NZ_JAUEGY010000142",94.667,5.12e-60,233,150,142.0005,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_FLBI01000046",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_FLBN01000099",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRI01000021",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRE01000049",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_FLCN01000004",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRZ01000037",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRO01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLXR01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRG01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLYG01000019",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRJ01000019",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLSM01000018",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLSQ01000022",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLXY01000024",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLXS01000025",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLWB01000035",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLUD01000021",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLRC01000027",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLYZ01000021",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLSP01000022",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLZF01000029",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLSH01000020",94.631,1.83e-59,231,149,141.00019,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLYY01000023",94.631,1.83e-59,231,149,141.00019,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLYC01000020",94.631,1.83e-59,231,149,141.00019,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_MLXZ01000020",94.631,1.83e-59,231,149,141.00019,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_JBGJJV010000032",94.631,1.83e-59,231,149,141.00019,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"ES02RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_26180","NZ_JAUEGY010000142",94.631,1.83e-59,231,149,141.00019,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_8075","NZ_FLBI01000046",94.667,1.83e-59,231,150,142.0005,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_8075","NZ_FLBN01000099",94.667,1.83e-59,231,150,142.0005,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT04RT.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_8075","NZ_FLCN01000004",94.667,1.83e-59,231,150,142.0005,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_FLBI01000046",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_FLBN01000099",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRI01000021",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRE01000049",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_FLCN01000004",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRZ01000037",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRO01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLXR01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRG01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLYG01000019",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRJ01000019",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLSM01000018",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLSQ01000022",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLXY01000024",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLXS01000025",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLWB01000035",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLUD01000021",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLRC01000027",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLYZ01000021",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLSP01000022",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLZF01000029",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLSH01000020",94.631,1.83e-59,231,149,141.00019,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLYY01000023",94.631,1.83e-59,231,149,141.00019,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLYC01000020",94.631,1.83e-59,231,149,141.00019,"Capnocytophaga gingivalis","Periodontal disease-cancer progression","Periodontal bone destruction; systemic inflammatory response","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_MLXZ01000020",94.631,1.83e-59,231,149,141.00019,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_18169","NZ_JBGJJV010000032",94.631,1.83e-59,231,149,141.00019,"Aggregatibacter actinomycetemcomitans","Aggressive periodontitis-oral cancer progression","Aggressive tissue invasion; leukotoxin production","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_FLBI01000046",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_FLBN01000099",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRI01000021",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRE01000049",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_FLCN01000004",94.631,1.83e-59,231,149,141.00019,"Prevotella intermedia","Esophageal cancer; Gastric cancer (gut-oral axis)","Gut-oral bacterial translocation; chronic inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRZ01000037",94.631,1.83e-59,231,149,141.00019,"Parvimonas micra","Colorectal cancer; Oral-gut translocation","Oral-gut translocation; biofilm formation in tumors","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRO01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLXR01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRG01000021",94.631,1.83e-59,231,149,141.00019,"Actinomyces naeslundii","Head and neck cancer; Cervical cancer","Chronic cervical/oral inflammation; immune modulation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLYG01000019",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRJ01000019",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLSM01000018",94.631,1.83e-59,231,149,141.00019,"Treponema denticola","Periodontal disease-associated systemic cancers","Spirochete invasion; chronic periodontal inflammation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLSQ01000022",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLXY01000024",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLXS01000025",94.631,1.83e-59,231,149,141.00019,"Tannerella forsythia","Oral cancer; Pancreatic cancer (systemic translocation)","Protease activity; systemic bacterial translocation","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLWB01000035",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLUD01000021",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLRC01000027",94.631,1.83e-59,231,149,141.00019,"Enterobacter cloacae","Cancer patient mortality; Bloodstream infections","Nosocomial infections in immunocompromised cancer patients","Emerging","3_Potential","Low"
"HT06RB.unmapped_2_classified_bact_90pct_coverage_filtered_hits","contig_22319","NZ_MLYZ01000021",94.631,1.83e-59,231,149,141.00019,"Veillonella parvula","Colorectal cancer; Oral-gut microbiome axis","Short-chain fatty acid disruption; microbial translocation","Emerging","3_Potential","Low"
